movie_title,rating,genre,in_theaters_date,on_streaming_date,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating,audience_count,on_streaming_year,in_theaters_year
National Lampoon Presents The Beach Party at the Threshold of Hell,R,Mystery & Suspense,2006-06-23,2008-07-15,89.0,Fresh,60.0,5.0,45.0,541.0,2008,2006.0
National Lampoon Presents The Beach Party at the Threshold of Hell,R,Science Fiction & Fantasy,2006-06-23,2008-07-15,89.0,Fresh,60.0,5.0,45.0,541.0,2008,2006.0
National Lampoon's Gold Diggers,PG-13,Comedy,2004-09-17,2005-03-29,87.0,Rotten,0.0,44.0,21.0,6570.0,2005,2004.0
National Lampoon's Pledge This!,R,Comedy,2006-01-12,2006-12-19,90.0,Rotten,0.0,6.0,18.0,7523.0,2006,2006.0
National Lampoon's Animal House,R,Comedy,1978-01-06,1998-02-24,109.0,Certified Fresh,90.0,49.0,89.0,185537.0,1998,1978.0
National Lampoon's Blackball,R,Comedy,2005-11-02,2005-02-15,94.0,Rotten,41.0,22.0,42.0,7330.0,2005,2005.0
National Lampoon's Christmas Vacation,PG-13,Comedy,1989-01-12,1997-11-18,97.0,Fresh,65.0,37.0,86.0,221754.0,1997,1989.0
National Lampoon's European Vacation,PG-13,Comedy,1985-07-26,2002-02-04,95.0,Rotten,36.0,25.0,49.0,63203.0,2002,1985.0
Homo Erectus (National Lampoon's The Stoned Age),R,Comedy,2007-11-07,2008-11-11,88.0,Rotten,17.0,6.0,10.0,613.0,2008,2007.0
National Lampoon's Loaded Weapon 1,PG-13,Comedy,1993-05-02,1999-12-21,82.0,Rotten,18.0,28.0,49.0,43726.0,1999,1993.0
National Lampoon's Movie Madness,R,Comedy,1982-04-23,2005-12-07,89.0,Rotten,0.0,5.0,20.0,1860.0,2005,1982.0
National Lampoon's Senior Trip,R,Comedy,1995-08-09,2004-01-06,91.0,Rotten,0.0,8.0,55.0,8280.0,2004,1995.0
National Lampoon's Vacation,R,Comedy,1983-07-29,1997-08-27,98.0,Certified Fresh,93.0,43.0,85.0,113393.0,1997,1983.0
National Lampoon's Van Wilder,R,Comedy,2002-05-04,2002-08-20,95.0,Rotten,19.0,97.0,73.0,203686.0,2002,2002.0
National Security,PG-13,Action & Adventure,2003-01-17,2003-05-27,91.0,Rotten,11.0,89.0,45.0,68421.0,2003,2003.0
National Security,PG-13,Comedy,2003-01-17,2003-05-27,91.0,Rotten,11.0,89.0,45.0,68421.0,2003,2003.0
National Security,PG-13,Drama,2003-01-17,2003-05-27,91.0,Rotten,11.0,89.0,45.0,68421.0,2003,2003.0
National Treasure,PG,Action & Adventure,2004-11-19,2005-03-05,130.0,Rotten,46.0,177.0,76.0,923959.0,2005,2004.0
National Treasure: Book of Secrets,PG,Action & Adventure,2007-12-21,2008-05-18,123.0,Rotten,36.0,129.0,67.0,1438922.0,2008,2007.0
National Velvet,G,Action & Adventure,1944-12-14,2000-11-07,123.0,Fresh,100.0,26.0,78.0,9930.0,2000,1944.0
National Velvet,G,Classics,1944-12-14,2000-11-07,123.0,Fresh,100.0,26.0,78.0,9930.0,2000,1944.0
National Velvet,G,Drama,1944-12-14,2000-11-07,123.0,Fresh,100.0,26.0,78.0,9930.0,2000,1944.0
National Velvet,G,Kids & Family,1944-12-14,2000-11-07,123.0,Fresh,100.0,26.0,78.0,9930.0,2000,1944.0
Nativity!,PG,Comedy,,2014-06-01,106.0,Rotten,46.0,26.0,65.0,1543.0,2014,
Nativity 2,NR,Comedy,2013-11-19,2013-11-19,110.0,Rotten,36.0,22.0,49.0,1326.0,2013,2013.0
The Nativity Story,PG,Drama,2006-01-12,2007-03-20,100.0,Rotten,37.0,131.0,75.0,82820.0,2007,2006.0
The Nativity Story,PG,Faith & Spirituality,2006-01-12,2007-03-20,100.0,Rotten,37.0,131.0,75.0,82820.0,2007,2006.0
The Natural,PG,Drama,1984-11-05,2001-03-04,132.0,Fresh,82.0,38.0,88.0,37729.0,2001,1984.0
Natural Born Killers,R,Action & Adventure,1994-08-26,2000-01-25,119.0,Rotten,47.0,38.0,81.0,217286.0,2000,1994.0
Natural Born Killers,R,Drama,1994-08-26,2000-01-25,119.0,Rotten,47.0,38.0,81.0,217286.0,2000,1994.0
Natural Born Killers,R,Mystery & Suspense,1994-08-26,2000-01-25,119.0,Rotten,47.0,38.0,81.0,217286.0,2000,1994.0
Natural City,R,Action & Adventure,2004-04-06,2006-04-04,113.0,Fresh,67.0,6.0,46.0,3420.0,2006,2004.0
Natural City,R,Art House & International,2004-04-06,2006-04-04,113.0,Fresh,67.0,6.0,46.0,3420.0,2006,2004.0
Natural City,R,Drama,2004-04-06,2006-04-04,113.0,Fresh,67.0,6.0,46.0,3420.0,2006,2004.0
Natural City,R,Mystery & Suspense,2004-04-06,2006-04-04,113.0,Fresh,67.0,6.0,46.0,3420.0,2006,2004.0
Natural City,R,Science Fiction & Fantasy,2004-04-06,2006-04-04,113.0,Fresh,67.0,6.0,46.0,3420.0,2006,2004.0
Natural Resistance,NR,Art House & International,2015-01-05,2015-01-12,85.0,Fresh,86.0,7.0,50.0,94.0,2015,2015.0
Natural Resistance,NR,Documentary,2015-01-05,2015-01-12,85.0,Fresh,86.0,7.0,50.0,94.0,2015,2015.0
Natural Selection,R,Comedy,2012-03-16,2012-11-13,90.0,Fresh,74.0,35.0,68.0,1070.0,2012,2012.0
Natural Selection,R,Drama,2012-03-16,2012-11-13,90.0,Fresh,74.0,35.0,68.0,1070.0,2012,2012.0
Nature Calls,R,Comedy,2012-09-11,2013-01-22,85.0,Rotten,5.0,22.0,17.0,1913.0,2013,2012.0
Nature Calls,R,Drama,2012-09-11,2013-01-22,85.0,Rotten,5.0,22.0,17.0,1913.0,2013,2012.0
The Nature of Existence,NR,Documentary,2010-06-18,2010-09-11,94.0,Fresh,64.0,22.0,65.0,411.0,2010,2010.0
The Nature of Existence,NR,Faith & Spirituality,2010-06-18,2010-09-11,94.0,Fresh,64.0,22.0,65.0,411.0,2010,2010.0
Ne le Dis à Personne (Tell No One),NR,Drama,2006-01-11,2009-03-31,126.0,Certified Fresh,94.0,117.0,87.0,33616.0,2009,2006.0
Ne le Dis à Personne (Tell No One),NR,Mystery & Suspense,2006-01-11,2009-03-31,126.0,Certified Fresh,94.0,117.0,87.0,33616.0,2009,2006.0
Ne Te Retourne Pas (Don't Look Back),NR,Art House & International,2009-03-06,2010-11-16,110.0,Rotten,33.0,6.0,42.0,1560.0,2010,2009.0
Ne Te Retourne Pas (Don't Look Back),NR,Drama,2009-03-06,2010-11-16,110.0,Rotten,33.0,6.0,42.0,1560.0,2010,2009.0
Nebraska,R,Drama,2013-11-15,2014-02-25,115.0,Certified Fresh,91.0,244.0,83.0,44735.0,2014,2013.0
Necessary Roughness,PG-13,Action & Adventure,1991-09-27,2001-01-30,108.0,Rotten,31.0,29.0,46.0,9513.0,2001,1991.0
Necessary Roughness,PG-13,Comedy,1991-09-27,2001-01-30,108.0,Rotten,31.0,29.0,46.0,9513.0,2001,1991.0
Neds,PG-13,Art House & International,2011-01-21,2011-08-23,124.0,Fresh,94.0,33.0,71.0,3191.0,2011,2011.0
Neds,PG-13,Drama,2011-01-21,2011-08-23,124.0,Fresh,94.0,33.0,71.0,3191.0,2011,2011.0
Need For Speed,PG-13,Action & Adventure,2014-03-14,2014-05-08,130.0,Rotten,22.0,181.0,57.0,59453.0,2014,2014.0
Needful Things,R,Horror,1993-08-27,1998-12-22,120.0,Rotten,31.0,26.0,44.0,17065.0,1998,1993.0
Negocios Sucios,R,Action & Adventure,,2003-04-11,96.0,Fresh,64.0,14.0,51.0,3007.0,2003,
Negocios Sucios,R,Art House & International,,2003-04-11,96.0,Fresh,64.0,14.0,51.0,3007.0,2003,
Negocios Sucios,R,Comedy,,2003-04-11,96.0,Fresh,64.0,14.0,51.0,3007.0,2003,
Negocios Sucios,R,Drama,,2003-04-11,96.0,Fresh,64.0,14.0,51.0,3007.0,2003,
Negocios Sucios,R,Mystery & Suspense,,2003-04-11,96.0,Fresh,64.0,14.0,51.0,3007.0,2003,
Neighbors,R,Comedy,2014-09-05,2014-09-23,97.0,Certified Fresh,72.0,217.0,63.0,131455.0,2014,2014.0
Neighbors 2: Sorority Rising,R,Comedy,2016-05-20,2016-09-20,92.0,Fresh,63.0,199.0,44.0,51540.0,2016,2016.0
Neil Young Journeys,PG,Documentary,2012-06-29,2012-10-16,87.0,Certified Fresh,89.0,61.0,59.0,1927.0,2012,2012.0
Nekrotronic,R,Comedy,2019-09-08,2019-09-08,99.0,Rotten,42.0,19.0,76.0,31.0,2019,2019.0
Nekrotronic,R,Horror,2019-09-08,2019-09-08,99.0,Rotten,42.0,19.0,76.0,31.0,2019,2019.0
Nekrotronic,R,Science Fiction & Fantasy,2019-09-08,2019-09-08,99.0,Rotten,42.0,19.0,76.0,31.0,2019,2019.0
Nell,PG-13,Drama,1994-12-14,2004-03-02,112.0,Rotten,55.0,33.0,64.0,37602.0,2004,1994.0
Neo Ned,NR,Drama,2005-04-22,2008-12-30,97.0,Fresh,80.0,5.0,75.0,867.0,2008,2005.0
Neo Ned,NR,Romance,2005-04-22,2008-12-30,97.0,Fresh,80.0,5.0,75.0,867.0,2008,2005.0
Neon Bull (Boi Neon),NR,Art House & International,2016-08-04,2016-06-09,101.0,Certified Fresh,87.0,47.0,68.0,451.0,2016,2016.0
Neon Bull (Boi Neon),NR,Drama,2016-08-04,2016-06-09,101.0,Certified Fresh,87.0,47.0,68.0,451.0,2016,2016.0
The Betrayal - Nerakhoon,NR,Art House & International,2008-11-21,2009-01-09,96.0,Fresh,93.0,30.0,72.0,353.0,2009,2008.0
The Betrayal - Nerakhoon,NR,Documentary,2008-11-21,2009-01-09,96.0,Fresh,93.0,30.0,72.0,353.0,2009,2008.0
The Betrayal - Nerakhoon,NR,Special Interest,2008-11-21,2009-01-09,96.0,Fresh,93.0,30.0,72.0,353.0,2009,2008.0
Nerdland,NR,Drama,,2017-07-02,85.0,Rotten,23.0,13.0,27.0,105.0,2017,
Nerve,PG-13,Mystery & Suspense,2016-07-27,2016-10-25,96.0,Fresh,67.0,135.0,66.0,24326.0,2016,2016.0
The Net,PG,Action & Adventure,1995-07-28,1997-11-26,112.0,Rotten,40.0,48.0,44.0,102452.0,1997,1995.0
The Net,PG,Mystery & Suspense,1995-07-28,1997-11-26,112.0,Rotten,40.0,48.0,44.0,102452.0,1997,1995.0
Network,R,Comedy,1976-11-27,2000-05-16,121.0,Certified Fresh,92.0,64.0,93.0,36290.0,2000,1976.0
Network,R,Drama,1976-11-27,2000-05-16,121.0,Certified Fresh,92.0,64.0,93.0,36290.0,2000,1976.0
Nevada Smith,NR,Action & Adventure,1966-10-06,2003-04-22,128.0,Rotten,50.0,8.0,65.0,3257.0,2003,1966.0
Nevada Smith,NR,Classics,1966-10-06,2003-04-22,128.0,Rotten,50.0,8.0,65.0,3257.0,2003,1966.0
Nevada Smith,NR,Western,1966-10-06,2003-04-22,128.0,Rotten,50.0,8.0,65.0,3257.0,2003,1966.0
Never Apologize: A Personal Visit With Lindsay Anderson,NR,Documentary,2007-05-25,2011-08-11,111.0,Fresh,67.0,12.0,58.0,194.0,2011,2007.0
Never Apologize: A Personal Visit With Lindsay Anderson,NR,Special Interest,2007-05-25,2011-08-11,111.0,Fresh,67.0,12.0,58.0,194.0,2011,2007.0
Never Apologize: A Personal Visit With Lindsay Anderson,NR,Television,2007-05-25,2011-08-11,111.0,Fresh,67.0,12.0,58.0,194.0,2011,2007.0
Never Back Down,PG-13,Action & Adventure,2008-04-03,2008-07-29,113.0,Rotten,23.0,84.0,34.0,609711.0,2008,2008.0
Never Been Kissed,PG-13,Comedy,1999-09-04,2002-08-01,107.0,Rotten,55.0,89.0,69.0,441074.0,2002,1999.0
Never Been Thawed,R,Comedy,2005-01-04,2006-01-17,87.0,Rotten,58.0,24.0,62.0,233.0,2006,2005.0
Never Cry Wolf,PG,Action & Adventure,1983-01-01,2000-02-22,105.0,Fresh,100.0,18.0,84.0,5149.0,2000,1983.0
Never Cry Wolf,PG,Drama,1983-01-01,2000-02-22,105.0,Fresh,100.0,18.0,84.0,5149.0,2000,1983.0
Never Die Alone,R,Action & Adventure,2004-03-26,2004-07-13,82.0,Rotten,26.0,92.0,61.0,10408.0,2004,2004.0
Never Die Alone,R,Drama,2004-03-26,2004-07-13,82.0,Rotten,26.0,92.0,61.0,10408.0,2004,2004.0
Never Die Alone,R,Mystery & Suspense,2004-03-26,2004-07-13,82.0,Rotten,26.0,92.0,61.0,10408.0,2004,2004.0
Never Grow Old,R,Action & Adventure,2019-03-15,2019-03-15,100.0,Fresh,90.0,20.0,67.0,85.0,2019,2019.0
Never Grow Old,R,Drama,2019-03-15,2019-03-15,100.0,Fresh,90.0,20.0,67.0,85.0,2019,2019.0
Never Grow Old,R,Mystery & Suspense,2019-03-15,2019-03-15,100.0,Fresh,90.0,20.0,67.0,85.0,2019,2019.0
Never Let Me Go,R,Drama,2010-09-15,2010-09-21,104.0,Fresh,69.0,177.0,70.0,37819.0,2010,2010.0
Never Let Me Go,R,Mystery & Suspense,2010-09-15,2010-09-21,104.0,Fresh,69.0,177.0,70.0,37819.0,2010,2010.0
Never Let Me Go,R,Science Fiction & Fantasy,2010-09-15,2010-09-21,104.0,Fresh,69.0,177.0,70.0,37819.0,2010,2010.0
Never Say Never Again,PG,Action & Adventure,1983-07-10,2000-10-17,137.0,Fresh,67.0,49.0,37.0,52458.0,2000,1983.0
Never Say Never Again,PG,Mystery & Suspense,1983-07-10,2000-10-17,137.0,Fresh,67.0,49.0,37.0,52458.0,2000,1983.0
Never Sleep Again: The Elm Street Legacy,NR,Documentary,2010-01-01,2014-01-21,239.0,Fresh,100.0,7.0,95.0,1067.0,2014,2010.0
Never Sleep Again: The Elm Street Legacy,NR,Musical & Performing Arts,2010-01-01,2014-01-21,239.0,Fresh,100.0,7.0,95.0,1067.0,2014,2010.0
Never Sleep Again: The Elm Street Legacy,NR,Television,2010-01-01,2014-01-21,239.0,Fresh,100.0,7.0,95.0,1067.0,2014,2010.0
Never Talk to Strangers,R,Drama,1995-10-20,2001-06-25,86.0,Rotten,15.0,20.0,39.0,5463.0,2001,1995.0
Never Talk to Strangers,R,Mystery & Suspense,1995-10-20,2001-06-25,86.0,Rotten,15.0,20.0,39.0,5463.0,2001,1995.0
New Police Story (San ging chaat goo si),R,Action & Adventure,2006-05-16,2006-05-16,123.0,Rotten,50.0,8.0,76.0,19928.0,2006,2006.0
New Police Story (San ging chaat goo si),R,Art House & International,2006-05-16,2006-05-16,123.0,Rotten,50.0,8.0,76.0,19928.0,2006,2006.0
New Police Story (San ging chaat goo si),R,Drama,2006-05-16,2006-05-16,123.0,Rotten,50.0,8.0,76.0,19928.0,2006,2006.0
New York City Serenade,R,Comedy,2007-09-13,2009-03-24,103.0,Rotten,8.0,13.0,23.0,353.0,2009,2007.0
New York City Serenade,R,Drama,2007-09-13,2009-03-24,103.0,Rotten,8.0,13.0,23.0,353.0,2009,2007.0
The New Adventures of Pippi Longstocking,G,Action & Adventure,1988-01-01,2001-04-24,100.0,Rotten,17.0,6.0,68.0,8049.0,2001,1988.0
The New Adventures of Pippi Longstocking,G,Kids & Family,1988-01-01,2001-04-24,100.0,Rotten,17.0,6.0,68.0,8049.0,2001,1988.0
The New Adventures of Pippi Longstocking,G,Science Fiction & Fantasy,1988-01-01,2001-04-24,100.0,Rotten,17.0,6.0,68.0,8049.0,2001,1988.0
New Best Friend,R,Drama,2002-12-04,2002-07-16,91.0,Rotten,5.0,38.0,39.0,2818.0,2002,2002.0
New Best Friend,R,Mystery & Suspense,2002-12-04,2002-07-16,91.0,Rotten,5.0,38.0,39.0,2818.0,2002,2002.0
The New Daughter,PG-13,Horror,2009-12-18,2010-05-18,108.0,Rotten,33.0,9.0,24.0,2848.0,2010,2009.0
The New Daughter,PG-13,Mystery & Suspense,2009-12-18,2010-05-18,108.0,Rotten,33.0,9.0,24.0,2848.0,2010,2009.0
New Guy,PG,Comedy,2004-10-11,2005-11-29,86.0,Fresh,63.0,8.0,42.0,127.0,2005,2004.0
New In Town,PG,Comedy,2009-01-30,2009-05-26,96.0,Rotten,28.0,168.0,37.0,129403.0,2009,2009.0
New In Town,PG,Romance,2009-01-30,2009-05-26,96.0,Rotten,28.0,168.0,37.0,129403.0,2009,2009.0
New Jack City,R,Action & Adventure,1991-01-01,1998-08-25,101.0,Fresh,77.0,30.0,80.0,45297.0,1998,1991.0
New Jack City,R,Drama,1991-01-01,1998-08-25,101.0,Fresh,77.0,30.0,80.0,45297.0,1998,1991.0
New Jersey Drive,R,Action & Adventure,1995-04-19,1999-01-15,98.0,Fresh,64.0,11.0,84.0,4471.0,1999,1995.0
New Jersey Drive,R,Drama,1995-04-19,1999-01-15,98.0,Fresh,64.0,11.0,84.0,4471.0,1999,1995.0
A New Kind of Love,NR,Classics,1963-10-30,2005-01-18,110.0,Rotten,14.0,7.0,51.0,1913.0,2005,1963.0
A New Kind of Love,NR,Comedy,1963-10-30,2005-01-18,110.0,Rotten,14.0,7.0,51.0,1913.0,2005,1963.0
A New Kind of Love,NR,Romance,1963-10-30,2005-01-18,110.0,Rotten,14.0,7.0,51.0,1913.0,2005,1963.0
A New Leaf,G,Classics,1971-11-03,2014-04-23,102.0,Fresh,100.0,34.0,84.0,994.0,2014,1971.0
A New Leaf,G,Comedy,1971-11-03,2014-04-23,102.0,Fresh,100.0,34.0,84.0,994.0,2014,1971.0
A New Leaf,G,Romance,1971-11-03,2014-04-23,102.0,Fresh,100.0,34.0,84.0,994.0,2014,1971.0
A New Life,PG-13,Comedy,1988-03-25,2013-02-26,104.0,Rotten,29.0,7.0,19.0,122.0,2013,1988.0
A New Life,PG-13,Drama,1988-03-25,2013-02-26,104.0,Rotten,29.0,7.0,19.0,122.0,2013,1988.0
A New Life,PG-13,Romance,1988-03-25,2013-02-26,104.0,Rotten,29.0,7.0,19.0,122.0,2013,1988.0
New Life,PG,Drama,2016-10-28,2017-07-03,88.0,Rotten,29.0,7.0,62.0,179.0,2017,2016.0
New Life,PG,Romance,2016-10-28,2017-07-03,88.0,Rotten,29.0,7.0,62.0,179.0,2017,2016.0
The New Twenty,NR,Drama,2009-03-20,2009-07-21,92.0,Rotten,50.0,14.0,18.0,914.0,2009,2009.0
New World,NR,Action & Adventure,2013-03-22,2013-07-23,134.0,Fresh,63.0,16.0,86.0,1143.0,2013,2013.0
New World,NR,Mystery & Suspense,2013-03-22,2013-07-23,134.0,Fresh,63.0,16.0,86.0,1143.0,2013,2013.0
New Year's Eve,PG-13,Comedy,2011-09-12,2012-01-05,117.0,Rotten,7.0,140.0,45.0,81304.0,2012,2011.0
New Year's Eve,PG-13,Romance,2011-09-12,2012-01-05,117.0,Rotten,7.0,140.0,45.0,81304.0,2012,2011.0
New York Doll,PG-13,Documentary,2005-10-28,2006-04-04,78.0,Certified Fresh,90.0,51.0,89.0,4051.0,2006,2005.0
New York Doll,PG-13,Musical & Performing Arts,2005-10-28,2006-04-04,78.0,Certified Fresh,90.0,51.0,89.0,4051.0,2006,2005.0
New York Doll,PG-13,Special Interest,2005-10-28,2006-04-04,78.0,Certified Fresh,90.0,51.0,89.0,4051.0,2006,2005.0
"New York, I Love You",R,Comedy,2009-10-16,2010-02-02,110.0,Rotten,37.0,99.0,37.0,120508.0,2010,2009.0
"New York, I Love You",R,Drama,2009-10-16,2010-02-02,110.0,Rotten,37.0,99.0,37.0,120508.0,2010,2009.0
New York Minute,PG,Action & Adventure,2004-07-05,2004-08-17,91.0,Rotten,11.0,118.0,47.0,84014.0,2004,2004.0
New York Minute,PG,Comedy,2004-07-05,2004-08-17,91.0,Rotten,11.0,118.0,47.0,84014.0,2004,2004.0
New York Minute,PG,Kids & Family,2004-07-05,2004-08-17,91.0,Rotten,11.0,118.0,47.0,84014.0,2004,2004.0
Lo Squartatore di New York (The New York Ripper),NR,Art House & International,1982-01-01,1999-08-24,90.0,Rotten,17.0,6.0,54.0,4714.0,1999,1982.0
Lo Squartatore di New York (The New York Ripper),NR,Horror,1982-01-01,1999-08-24,90.0,Rotten,17.0,6.0,54.0,4714.0,1999,1982.0
Lo Squartatore di New York (The New York Ripper),NR,Mystery & Suspense,1982-01-01,1999-08-24,90.0,Rotten,17.0,6.0,54.0,4714.0,1999,1982.0
New York Stories,PG,Comedy,1989-10-03,2003-08-04,124.0,Fresh,75.0,24.0,56.0,9731.0,2003,1989.0
New York Stories,PG,Drama,1989-10-03,2003-08-04,124.0,Fresh,75.0,24.0,56.0,9731.0,2003,1989.0
Newcastle,NR,Art House & International,2008-08-02,2009-08-25,107.0,Fresh,61.0,18.0,51.0,503.0,2009,2008.0
Newcastle,NR,Drama,2008-08-02,2009-08-25,107.0,Fresh,61.0,18.0,51.0,503.0,2009,2008.0
Newly Single,NR,Drama,2018-07-12,2018-07-12,95.0,Fresh,88.0,8.0,81.0,38.0,2018,2018.0
Newlyweds,R,Comedy,2012-11-01,2012-05-22,93.0,Fresh,73.0,11.0,53.0,918.0,2012,2012.0
Newlyweeds,R,Comedy,2013-09-18,2013-12-16,87.0,Fresh,71.0,17.0,71.0,288.0,2013,2013.0
Newness,NR,Drama,,2017-03-11,112.0,Fresh,69.0,16.0,62.0,312.0,2017,
Newsies,PG,Kids & Family,1992-10-04,2002-01-15,121.0,Rotten,39.0,38.0,88.0,50518.0,2002,1992.0
Newsies,PG,Musical & Performing Arts,1992-10-04,2002-01-15,121.0,Rotten,39.0,38.0,88.0,50518.0,2002,1992.0
The Newton Boys,PG-13,Action & Adventure,1998-03-27,1999-05-25,121.0,Fresh,63.0,38.0,44.0,10092.0,1999,1998.0
The Newton Boys,PG-13,Drama,1998-03-27,1999-05-25,121.0,Fresh,63.0,38.0,44.0,10092.0,1999,1998.0
The Newton Boys,PG-13,Mystery & Suspense,1998-03-27,1999-05-25,121.0,Fresh,63.0,38.0,44.0,10092.0,1999,1998.0
Newtown,NR,Documentary,2016-07-10,2017-04-04,85.0,Fresh,94.0,35.0,68.0,374.0,2017,2016.0
Next,PG-13,Mystery & Suspense,2007-04-27,2007-09-25,96.0,Rotten,28.0,130.0,53.0,339603.0,2007,2007.0
Next,PG-13,Science Fiction & Fantasy,2007-04-27,2007-09-25,96.0,Rotten,28.0,130.0,53.0,339603.0,2007,2007.0
The Next Best Thing,PG-13,Art House & International,2000-03-03,2005-02-05,108.0,Rotten,19.0,93.0,35.0,16408.0,2005,2000.0
The Next Best Thing,PG-13,Comedy,2000-03-03,2005-02-05,108.0,Rotten,19.0,93.0,35.0,16408.0,2005,2000.0
The Next Best Thing,PG-13,Drama,2000-03-03,2005-02-05,108.0,Rotten,19.0,93.0,35.0,16408.0,2005,2000.0
Next Day Air,R,Action & Adventure,2009-08-05,2009-09-15,84.0,Rotten,21.0,66.0,31.0,167354.0,2009,2009.0
Next Day Air,R,Comedy,2009-08-05,2009-09-15,84.0,Rotten,21.0,66.0,31.0,167354.0,2009,2009.0
Next Friday,R,Comedy,2000-12-01,2004-01-06,98.0,Rotten,22.0,65.0,76.0,181588.0,2004,2000.0
Next Gen,NR,Action & Adventure,2018-07-09,2018-07-09,90.0,Fresh,80.0,5.0,68.0,588.0,2018,2018.0
Next Gen,NR,Animation,2018-07-09,2018-07-09,90.0,Fresh,80.0,5.0,68.0,588.0,2018,2018.0
Next Goal Wins,NR,Documentary,2014-04-25,2014-07-22,97.0,Fresh,100.0,30.0,88.0,699.0,2014,2014.0
Next Goal Wins,NR,Sports & Fitness,2014-04-25,2014-07-22,97.0,Fresh,100.0,30.0,88.0,699.0,2014,2014.0
The Next Karate Kid,PG,Action & Adventure,1994-12-08,2001-08-28,107.0,Rotten,7.0,27.0,24.0,60984.0,2001,1994.0
The Next Karate Kid,PG,Kids & Family,1994-12-08,2001-08-28,107.0,Rotten,7.0,27.0,24.0,60984.0,2001,1994.0
Next Stop Wonderland,R,Comedy,1998-08-21,2001-02-10,95.0,Certified Fresh,75.0,44.0,74.0,3861.0,2001,1998.0
Next Stop Wonderland,R,Drama,1998-08-21,2001-02-10,95.0,Certified Fresh,75.0,44.0,74.0,3861.0,2001,1998.0
Next Stop Wonderland,R,Romance,1998-08-21,2001-02-10,95.0,Certified Fresh,75.0,44.0,74.0,3861.0,2001,1998.0
The Next Three Days,PG-13,Drama,2010-11-19,2011-08-03,133.0,Rotten,51.0,166.0,66.0,51567.0,2011,2010.0
The Next Three Days,PG-13,Horror,2010-11-19,2011-08-03,133.0,Rotten,51.0,166.0,66.0,51567.0,2011,2010.0
The Next Three Days,PG-13,Mystery & Suspense,2010-11-19,2011-08-03,133.0,Rotten,51.0,166.0,66.0,51567.0,2011,2010.0
The Next Three Days,PG-13,Romance,2010-11-19,2011-08-03,133.0,Rotten,51.0,166.0,66.0,51567.0,2011,2010.0
Daughter of the Nile (Ni luo he nu er),NR,Art House & International,1987-01-01,2018-03-20,91.0,Fresh,100.0,5.0,86.0,141.0,2018,1987.0
Daughter of the Nile (Ni luo he nu er),NR,Drama,1987-01-01,2018-03-20,91.0,Fresh,100.0,5.0,86.0,141.0,2018,1987.0
Niagara,NR,Classics,1953-01-21,2002-05-14,89.0,Fresh,86.0,14.0,68.0,6652.0,2002,1953.0
Niagara,NR,Drama,1953-01-21,2002-05-14,89.0,Fresh,86.0,14.0,68.0,6652.0,2002,1953.0
Niagara,NR,Mystery & Suspense,1953-01-21,2002-05-14,89.0,Fresh,86.0,14.0,68.0,6652.0,2002,1953.0
Nick and Norah's Infinite Playlist,PG-13,Comedy,2008-03-10,2009-03-02,89.0,Certified Fresh,74.0,184.0,65.0,189207.0,2009,2008.0
Nick of Time,R,Action & Adventure,1995-11-22,1999-06-22,89.0,Rotten,32.0,31.0,47.0,57365.0,1999,1995.0
Nick of Time,R,Drama,1995-11-22,1999-06-22,89.0,Rotten,32.0,31.0,47.0,57365.0,1999,1995.0
Nick of Time,R,Mystery & Suspense,1995-11-22,1999-06-22,89.0,Rotten,32.0,31.0,47.0,57365.0,1999,1995.0
Nickelodeon,PG,Comedy,1976-12-21,2009-04-21,122.0,Rotten,11.0,9.0,48.0,388.0,2009,1976.0
Nicky's Family,NR,Art House & International,2013-07-19,2014-06-23,96.0,Fresh,64.0,22.0,86.0,296.0,2014,2013.0
Nicky's Family,NR,Documentary,2013-07-19,2014-06-23,96.0,Fresh,64.0,22.0,86.0,296.0,2014,2013.0
Nicky's Family,NR,Drama,2013-07-19,2014-06-23,96.0,Fresh,64.0,22.0,86.0,296.0,2014,2013.0
Nicky's Family,NR,Special Interest,2013-07-19,2014-06-23,96.0,Fresh,64.0,22.0,86.0,296.0,2014,2013.0
Nicotina,R,Action & Adventure,2004-08-20,2007-12-31,93.0,Rotten,45.0,47.0,73.0,2725.0,2007,2004.0
Nicotina,R,Art House & International,2004-08-20,2007-12-31,93.0,Rotten,45.0,47.0,73.0,2725.0,2007,2004.0
Nicotina,R,Comedy,2004-08-20,2007-12-31,93.0,Rotten,45.0,47.0,73.0,2725.0,2007,2004.0
Nicotina,R,Drama,2004-08-20,2007-12-31,93.0,Rotten,45.0,47.0,73.0,2725.0,2007,2004.0
Night Across the Street,NR,Drama,2013-08-02,2013-07-29,101.0,Fresh,95.0,19.0,57.0,389.0,2013,2013.0
